MHB_type	Sample	PT_state	loci	nReads	nCPG	MM	PDR	CHALM	MHL	MCR	MBS	Entropy	R2
combinedAll	SDKZ0057	PT-healthy	chr1_143653526_143653648	18	9	0.14285714	0.52941176	0.52941176	0.00665685	0.44642857	0.02768943	0.50673554	0.34468996
combinedAll	SDKZ0057	PT-altered	chr1_143653526_143653648	16	9	0.20895522	0.73333333	0.73333333	0.03574765	0.58208955	0.06075997	0.61514459	0.11208579
combinedAll	SDKZ0057	PT-healthy	chr1_143653677_143653814	19	8	0.17424242	0.47058824	0.58823529	0.01709891	0.44696970	0.13627147	0.60375981	0.53511905
combinedAll	SDKZ0057	PT-altered	chr1_143653677_143653814	17	8	0.18604651	0.78571429	0.78571429	0.01366063	0.59689922	0.06999984	0.69984912	0.44444444
combinedAll	SDKZ0057	PT-healthy	chr1_143653855_143654045	24	12	0.20915033	0.50000000	0.59090909	0.05229043	0.42483660	0.10850825	0.68725028	0.38470597
combinedAll	SDKZ0057	PT-altered	chr1_143653855_143654045	34	12	0.12844037	0.43333333	0.43333333	0.00926533	0.32568807	0.04770789	0.50052774	0.42876383
combinedAll	SDKZ0057	PT-healthy	chr1_143654562_143654824	24	18	0.19745223	0.47619048	0.52380952	0.12683794	0.33121019	0.08979586	0.59094927	0.18293651
combinedAll	SDKZ0057	PT-altered	chr1_143654562_143654824	26	18	0.19018405	0.30000000	0.30000000	0.08184942	0.17177914	0.08787503	0.44045429	0.78521825
combinedAll	SDKZ0057	PT-healthy	chr1_143654910_143654996	18	6	0.05882353	0.38461538	0.38461538	0.00183629	0.32352941	0.01098587	0.33092466	-0.04761905
combinedAll	SDKZ0057	PT-altered	chr1_143654910_143654996	14	6	0.44444444	0.81818182	0.90909091	0.08197876	0.47777778	0.24269158	0.69442170	0.50374150
combinedAll	SDKZ0057	PT-healthy	chr1_144547464_144547663	15	16	0.52980132	0.40000000	0.73333333	0.46575266	0.21854305	0.39553544	0.50256748	0.78144444
combinedAll	SDKZ0057	PT-altered	chr1_144547464_144547663	19	16	0.20786517	0.42105263	0.57894737	0.12056913	0.37078652	0.16683058	0.41187609	0.68137942
combinedAll	SDKZ0057	PT-healthy	chr1_145693402_145693601	18	9	0.29850746	0.66666667	0.73333333	0.02267838	0.41791045	0.14171477	0.81407582	0.20551304
combinedAll	SDKZ0057	PT-altered	chr1_145693402_145693601	16	9	0.31192661	0.66666667	0.66666667	0.02331240	0.43119266	0.09585090	0.83209674	0.22358277
combinedAll	SDKZ0057	PT-healthy	chr1_146044621_146044682	14	5	0.56435644	0.57142857	0.71428571	0.15185202	0.12871287	0.42954530	0.57911825	0.73749151
combinedAll	SDKZ0057	PT-altered	chr1_146044621_146044682	10	5	0.82857143	0.50000000	1.00000000	0.28907937	0.17142857	0.69046399	0.50016145	0.66319444
combinedAll	SDKZ0057	PT-healthy	chr1_146052377_146052480	14	9	0.20143885	0.14285714	0.21428571	0.11097462	0.02877698	0.12359176	0.32430771	0.84495476
combinedAll	SDKZ0057	PT-altered	chr1_146052377_146052480	11	9	0.20792079	0.20000000	0.20000000	0.02031340	0.06930693	0.04327160	0.47883279	1.00000000
combinedAll	SDKZ0057	PT-healthy	chr1_147173216_147173393	16	14	0.31460674	0.38461538	0.61538462	0.19041546	0.22471910	0.26476021	0.39220083	0.77777778
combinedAll	SDKZ0057	PT-altered	chr1_147173216_147173393	24	14	0.09876543	0.17647059	0.17647059	0.03151794	0.04320988	0.05383079	0.13906962	0.72048611
combinedAll	SDKZ0057	PT-healthy	chr1_147504690_147505066	37	11	0.28148148	0.22222222	0.38888889	0.08800971	0.15555556	0.17576247	0.48654887	0.64296837
combinedAll	SDKZ0057	PT-altered	chr1_147504690_147505066	39	11	0.28169014	0.33333333	0.61111111	0.06369849	0.21126761	0.30371866	0.53570814	0.58111993
combinedAll	SDKZ0057	PT-healthy	chr1_150925767_150925826	13	6	0.46987952	0.60000000	0.60000000	0.24550233	0.18072289	0.25198048	0.67295769	0.64206349
combinedAll	SDKZ0057	PT-altered	chr1_150925767_150925826	10	6	0.52307692	0.50000000	0.60000000	0.18030288	0.10769231	0.39288903	0.51748214	1.00000000
combinedAll	SDKZ0057	PT-healthy	chr1_151992333_151992464	22	7	0.13333333	0.46153846	0.46153846	0.00571174	0.29523810	0.02752148	0.50835841	0.18291480
combinedAll	SDKZ0057	PT-altered	chr1_151992333_151992464	26	7	0.11504425	0.42857143	0.42857143	0.00711607	0.22123894	0.06678207	0.36221583	0.14285714
combinedAll	SDKZ0057	PT-healthy	chr1_152188922_152189045	18	10	0.45762712	0.47058824	0.70588235	0.17944016	0.27118644	0.31562561	0.73903480	0.31521164
combinedAll	SDKZ0057	PT-altered	chr1_152188922_152189045	12	10	0.56578947	0.36363636	0.63636364	0.16006657	0.13157895	0.37819947	0.73287408	0.68000000
combinedAll	SDKZ0057	PT-healthy	chr1_153726396_153726780	41	21	0.05439331	0.17142857	0.17142857	0.00207101	0.12552301	0.01366228	0.16577667	0.32666667
combinedAll	SDKZ0057	PT-altered	chr1_153726396_153726780	39	21	0.02500000	0.09677419	0.09677419	0.00090627	0.06500000	0.00750786	0.12472245	1.00000000
combinedAll	SDKZ0057	PT-healthy	chr1_155320833_155321022	14	17	0.40441176	0.57142857	0.57142857	0.09129293	0.21323529	0.20227806	0.56144601	0.57515263
combinedAll	SDKZ0057	PT-altered	chr1_155320833_155321022	19	17	0.15328467	0.33333333	0.33333333	0.00666242	0.13868613	0.04885026	0.40075260	0.34837963
combinedAll	SDKZ0057	PT-healthy	chr1_155930885_155930973	12	5	0.50000000	0.20000000	0.60000000	0.42858887	0.09375000	0.42777778	0.52230752	0.59466667
combinedAll	SDKZ0057	PT-altered	chr1_155930885_155930973	17	5	0.60526316	0.53846154	0.92307692	0.19950321	0.26315789	0.49149137	0.78585359	0.19689757
combinedAll	SDKZ0057	PT-healthy	chr1_158999081_158999127	18	7	0.09565217	0.42857143	0.42857143	0.00248890	0.33043478	0.02115024	0.37548566	0.12425856
combinedAll	SDKZ0057	PT-altered	chr1_158999081_158999127	14	7	0.04040404	0.23076923	0.23076923	0.00089787	0.18181818	0.00679303	0.23527037	-0.00826446
combinedAll	SDKZ0057	PT-healthy	chr1_161379327_161379370	12	6	0.86111111	0.50000000	1.00000000	0.67801013	0.11111111	0.80408163	0.31223447	0.72500000
combinedAll	SDKZ0057	PT-altered	chr1_161379327_161379370	12	6	0.86764706	0.20000000	0.90000000	0.68872776	0.02941176	0.82653061	0.26905716	0.69352869
combinedAll	SDKZ0057	PT-healthy	chr1_161399075_161399157	18	8	0.13207547	0.30769231	0.30769231	0.00980942	0.13207547	0.03365385	0.29781507	0.42194444
combinedAll	SDKZ0057	PT-altered	chr1_161399075_161399157	14	8	0.13392857	0.38461538	0.46153846	0.00970779	0.28571429	0.09984933	0.40668592	0.72530864
combinedAll	SDKZ0057	PT-healthy	chr1_161765103_161765176	12	8	0.38961039	0.58333333	0.66666667	0.15413147	0.40259740	0.22486064	0.63533001	0.40888889
combinedAll	SDKZ0057	PT-altered	chr1_161765103_161765176	13	8	0.12500000	0.08333333	0.25000000	0.01209482	0.09090909	0.16769547	0.19988909	1.00000000
combinedAll	SDKZ0057	PT-healthy	chr1_163472525_163472613	16	5	0.03389831	0.20000000	0.20000000	0.00225989	0.10169492	0.01250000	0.18363248	-0.01234568
combinedAll	SDKZ0057	PT-altered	chr1_163472525_163472613	20	5	0.07142857	0.16666667	0.16666667	0.00488946	0.14285714	0.01388889	0.35385782	0.44722222
combinedAll	SDKZ0057	PT-healthy	chr1_169026897_169027107	28	12	0.20895522	0.57142857	0.57142857	0.01217967	0.34328358	0.06296890	0.55938959	0.11897957
combinedAll	SDKZ0057	PT-altered	chr1_169026897_169027107	29	12	0.14685315	0.39130435	0.43478261	0.02259928	0.30769231	0.06699201	0.50161409	0.28382910
combinedAll	SDKZ0057	PT-healthy	chr1_172314218_172314503	32	11	0.16891892	0.09523810	0.19047619	0.02057182	0.04054054	0.11560847	0.20518953	0.94179894
combinedAll	SDKZ0057	PT-altered	chr1_172314218_172314503	21	11	0.21238938	0.26315789	0.36842105	0.03539312	0.14159292	0.16631579	0.31253451	0.79220779
combinedAll	SDKZ0057	PT-healthy	chr1_172933626_172933761	14	8	0.20547945	0.54545455	0.54545455	0.01339182	0.30136986	0.07280148	0.48698900	0.55555556
combinedAll	SDKZ0057	PT-altered	chr1_172933626_172933761	14	8	0.26027397	0.30769231	0.38461538	0.07876446	0.17808219	0.13940345	0.53037539	1.00000000
combinedAll	SDKZ0057	PT-healthy	chr1_174161265_174161535	32	14	0.05555556	0.00000000	0.04347826	0.00541220	0.00617284	0.04347826	0.02732143	0.87716049
combinedAll	SDKZ0057	PT-altered	chr1_174161265_174161535	26	14	0.34862385	0.07142857	0.35714286	0.49981090	0.00917431	0.31195335	0.40877718	1.00000000
combinedAll	SDKZ0057	PT-healthy	chr1_174849049_174849233	15	13	0.78030303	0.38461538	0.92307692	0.52516345	0.15151515	0.64012019	0.52717790	1.00000000
combinedAll	SDKZ0057	PT-altered	chr1_174849049_174849233	13	13	0.63636364	0.15384615	0.69230769	0.46691779	0.01818182	0.60244418	0.38380059	1.00000000
combinedAll	SDKZ0057	PT-healthy	chr1_175505302_175505384	13	5	0.41052632	0.83333333	0.91666667	0.08877299	0.53684211	0.20416321	0.71426238	-0.02040816
combinedAll	SDKZ0057	PT-altered	chr1_175505302_175505384	15	5	0.34579439	0.53846154	0.61538462	0.13957551	0.29906542	0.22502671	0.56024164	0.62103175
combinedAll	SDKZ0057	PT-healthy	chr1_175986059_175986220	21	8	0.26785714	0.52941176	0.52941176	0.02769301	0.28571429	0.11498036	0.64053537	0.32947503
combinedAll	SDKZ0057	PT-altered	chr1_175986059_175986220	27	8	0.27659574	0.45833333	0.45833333	0.02317693	0.18439716	0.13029809	0.53274264	0.83333333
combinedAll	SDKZ0057	PT-healthy	chr1_182790666_182791008	32	20	0.05000000	0.08000000	0.12000000	0.00744582	0.06666667	0.04625000	0.19801222	0.85032140
combinedAll	SDKZ0057	PT-altered	chr1_182790666_182791008	20	20	0.21093750	0.26315789	0.31578947	0.06200315	0.12500000	0.12519207	0.41863703	0.75023569
combinedAll	SDKZ0057	PT-healthy	chr1_185383331_185383629	22	11	0.25316456	0.09090909	0.18181818	0.06253881	0.03797468	0.10353535	0.29088505	0.75000000
combinedAll	SDKZ0057	PT-altered	chr1_185383331_185383629	24	11	0.64948454	0.00000000	0.69230769	0.79085026	0.01030928	0.69230769	0.21917907	1.00000000
combinedAll	SDKZ0057	PT-healthy	chr1_189787345_189787439	17	6	0.53846154	0.50000000	0.78571429	0.27703537	0.24175824	0.43170443	0.56770817	0.48421983
combinedAll	SDKZ0057	PT-altered	chr1_189787345_189787439	11	6	0.42028986	0.27272727	0.63636364	0.19992640	0.21739130	0.39074418	0.49729779	0.68633333
combinedAll	SDKZ0057	PT-healthy	chr1_198679646_198679833	16	9	0.95402299	0.28571429	1.00000000	0.77317712	0.04597701	0.87774579	0.22757574	-0.01562500
combinedAll	SDKZ0057	PT-altered	chr1_198679646_198679833	15	9	0.95312500	0.25000000	1.00000000	0.93182335	0.04687500	0.87625000	0.19356083	-0.02040816
combinedAll	SDKZ0057	PT-healthy	chr1_199748070_199748162	16	7	0.02419355	0.20000000	0.20000000	0.00043988	0.09677419	0.00868519	0.13747592	-0.02040816
combinedAll	SDKZ0057	PT-altered	chr1_199748070_199748162	15	7	0.13461538	0.33333333	0.33333333	0.01237888	0.22115385	0.06462283	0.43960405	0.57203704
combinedAll	SDKZ0057	PT-healthy	chr1_203860648_203860936	33	11	0.02631579	0.13043478	0.13043478	0.00073099	0.12500000	0.00330579	0.15769459	-0.02222222
combinedAll	SDKZ0057	PT-altered	chr1_203860648_203860936	39	11	0.01351351	0.05000000	0.05000000	0.00088506	0.01351351	0.01250000	0.04135676	1.00000000
combinedAll	SDKZ0057	PT-healthy	chr1_204285501_204285676	24	9	0.08547009	0.38888889	0.38888889	0.00356891	0.23931624	0.02990741	0.42851883	0.46020814
combinedAll	SDKZ0057	PT-altered	chr1_204285501_204285676	23	9	0.04347826	0.13333333	0.13333333	0.00144928	0.12173913	0.00498971	0.14279282	0.46428571
combinedAll	SDKZ0057	PT-healthy	chr1_204706583_204706660	13	5	0.80882353	0.08333333	0.83333333	0.68905138	0.01470588	0.78009259	0.32881897	0.83851852
combinedAll	SDKZ0057	PT-altered	chr1_204706583_204706660	15	5	0.73972603	0.07692308	0.76923077	0.63576362	0.01369863	0.71634615	0.27277156	0.89979167
combinedAll	SDKZ0057	PT-healthy	chr1_205810148_205810281	15	11	0.36708861	0.27272727	0.45454545	0.05017078	0.08860759	0.23909091	0.52554692	0.60000000
combinedAll	SDKZ0057	PT-altered	chr1_205810148_205810281	14	11	0.43373494	0.25000000	0.50000000	0.14031256	0.03614458	0.39747963	0.41413573	1.00000000
combinedAll	SDKZ0057	PT-healthy	chr1_205849728_205850481	58	40	0.39426523	0.20588235	0.44117647	0.28965294	0.04659498	0.31381536	0.41563926	0.86944444
combinedAll	SDKZ0057	PT-altered	chr1_205849728_205850481	60	40	0.48285714	0.10256410	0.53846154	0.33439456	0.03428571	0.46786996	0.34874213	0.83797520
combinedAll	SDKZ0057	PT-healthy	chr1_207821810_207822169	28	19	0.03448276	0.00000000	0.00000000	0.00217223	0.00000000	0.00000000	-0.00000000	1.00000000
combinedAll	SDKZ0057	PT-altered	chr1_207821810_207822169	24	19	0.27500000	0.21052632	0.42105263	0.03776902	0.07500000	0.25873463	0.41141465	0.58257937
combinedAll	SDKZ0057	PT-healthy	chr1_210464515_210464644	21	7	0.09345794	0.00000000	0.12500000	0.01683815	0.01869159	0.12500000	0.08833983	1.00000000
combinedAll	SDKZ0057	PT-altered	chr1_210464515_210464644	18	7	0.42553191	0.38461538	0.61538462	0.18184744	0.18085106	0.34348291	0.55750591	0.62490476
combinedAll	SDKZ0057	PT-healthy	chr1_212515568_212515660	14	6	0.76712329	0.76923077	1.00000000	0.30167933	0.23287671	0.56838991	0.64487576	0.00520833
combinedAll	SDKZ0057	PT-altered	chr1_212515568_212515660	13	6	0.80555556	0.53846154	1.00000000	0.40070865	0.19444444	0.72702991	0.45274077	1.00000000
combinedAll	SDKZ0057	PT-healthy	chr1_212686787_212686880	16	6	0.56944444	0.27272727	0.63636364	0.49527116	0.06944444	0.44545455	0.59845701	0.52091837
combinedAll	SDKZ0057	PT-altered	chr1_212686787_212686880	18	6	0.37037037	0.38461538	0.61538462	0.18953137	0.24691358	0.27176217	0.49014819	0.77943122
combinedAll	SDKZ0057	PT-healthy	chr1_213050970_213051060	17	7	0.15254237	0.13333333	0.20000000	0.03740883	0.02542373	0.13703704	0.20836324	0.83333333
combinedAll	SDKZ0057	PT-altered	chr1_213050970_213051060	20	7	0.11111111	0.37500000	0.37500000	0.00687673	0.25925926	0.03588727	0.30748538	0.71327381
combinedAll	SDKZ0057	PT-healthy	chr1_214494034_214494156	12	5	0.82089552	0.27272727	0.90909091	0.46127520	0.08955224	0.72881880	0.46477217	0.45691303
combinedAll	SDKZ0057	PT-altered	chr1_214494034_214494156	16	5	0.88157895	0.18181818	0.90909091	0.82791851	0.03947368	0.80292929	0.31050919	0.64975198
combinedAll	SDKZ0057	PT-healthy	chr1_217136150_217136674	49	26	0.32638889	0.36111111	0.47222222	0.11892407	0.21527778	0.21163953	0.53954695	0.46928792
combinedAll	SDKZ0057	PT-altered	chr1_217136150_217136674	42	26	0.32231405	0.53571429	0.64285714	0.04410978	0.36363636	0.17991716	0.69624157	0.20773123
combinedAll	SDKZ0057	PT-healthy	chr1_217136703_217137080	23	16	0.83000000	0.38461538	0.84615385	0.64909618	0.07000000	0.64583606	0.49325225	-0.00444444
combinedAll	SDKZ0057	PT-altered	chr1_217136703_217137080	28	16	0.84873950	0.16666667	0.88888889	0.89108926	0.04201681	0.78236111	0.31993845	0.34731481
combinedAll	SDKZ0057	PT-healthy	chr1_217138256_217138342	18	8	0.62043796	0.82352941	0.94117647	0.11199955	0.35036496	0.30849731	0.88603452	0.28184156
combinedAll	SDKZ0057	PT-altered	chr1_217138256_217138342	14	8	0.69117647	0.71428571	0.92857143	0.43914063	0.25735294	0.39493552	0.76046262	0.29652778
combinedAll	SDKZ0057	PT-healthy	chr1_221563578_221563690	14	8	0.88095238	0.16666667	0.91666667	0.80807057	0.02380952	0.86713542	0.20699095	1.00000000
combinedAll	SDKZ0057	PT-altered	chr1_221563578_221563690	14	8	0.91666667	0.33333333	1.00000000	0.32029200	0.08333333	0.77169817	0.44536286	0.15419239
combinedAll	SDKZ0057	PT-healthy	chr1_222830370_222830449	13	5	0.33333333	0.50000000	0.60000000	0.59625719	0.22222222	0.23697506	0.51187860	1.00000000
combinedAll	SDKZ0057	PT-altered	chr1_222830370_222830449	13	5	0.54054054	0.40000000	0.80000000	0.64099678	0.22972973	0.45657596	0.60027169	0.48916667
combinedAll	SDKZ0057	PT-healthy	chr1_223393277_223393925	32	61	0.15217391	0.23076923	0.38461538	0.09333889	0.17391304	0.16035110	0.25114087	1.00000000
combinedAll	SDKZ0057	PT-altered	chr1_223393277_223393925	41	61	0.31604938	0.41666667	0.55555556	0.16493314	0.20740741	0.25067864	0.49929326	0.84256406
combinedAll	SDKZ0057	PT-healthy	chr1_224013282_224013435	53	5	0.61904762	0.33333333	0.83333333	0.74690668	0.16190476	0.57613940	0.49171116	0.45830757
combinedAll	SDKZ0057	PT-altered	chr1_224013282_224013435	37	5	0.57251908	0.31250000	0.81250000	0.69516152	0.16030534	0.58171875	0.52205521	0.46717676
combinedAll	SDKZ0057	PT-healthy	chr1_224182353_224182455	23	6	0.09734513	0.29411765	0.29411765	0.00827801	0.20353982	0.02571028	0.35644252	0.72222222
combinedAll	SDKZ0057	PT-altered	chr1_224182353_224182455	16	6	0.10769231	0.20000000	0.20000000	0.01146608	0.06153846	0.07625000	0.21189617	1.00000000
combinedAll	SDKZ0057	PT-healthy	chr1_226735897_226736179	16	12	0.85263158	0.42857143	1.00000000	0.28635097	0.14736842	0.70759480	0.53441052	0.11111111
combinedAll	SDKZ0057	PT-altered	chr1_226735897_226736179	18	12	0.77064220	0.56250000	1.00000000	0.19211527	0.22935780	0.64857052	0.74442385	0.49218750
combinedAll	SDKZ0057	PT-healthy	chr1_228556591_228556810	18	22	0.35106383	0.55555556	0.61111111	0.13725936	0.22695035	0.25170071	0.59424969	0.69794891
combinedAll	SDKZ0057	PT-altered	chr1_228556591_228556810	16	22	0.26728111	0.50000000	0.56250000	0.15225666	0.33179724	0.19596356	0.46981992	0.64553015
combinedAll	SDKZ0057	PT-healthy	chr1_228620960_228621017	27	7	0.17933131	0.62962963	0.62962963	0.04830959	0.51671733	0.05212081	0.53754297	0.45342967
combinedAll	SDKZ0057	PT-altered	chr1_228620960_228621017	32	7	0.11797753	0.43750000	0.43750000	0.01447278	0.32584270	0.03633073	0.40849253	0.26578377
combinedAll	SDKZ0057	PT-healthy	chr1_228621101_228621192	25	9	0.55598456	0.66666667	0.87500000	0.32858658	0.29343629	0.40165776	0.70358513	0.49373592
combinedAll	SDKZ0057	PT-altered	chr1_228621101_228621192	24	9	0.53556485	0.41666667	0.70833333	0.38722409	0.15899582	0.41525175	0.61191729	0.61847778
combinedAll	SDKZ0057	PT-healthy	chr1_228622080_228622184	18	11	0.49815498	0.55555556	0.66666667	0.28576596	0.15498155	0.29637899	0.59743693	0.62034109
combinedAll	SDKZ0057	PT-altered	chr1_228622080_228622184	16	11	0.42741935	0.43750000	0.56250000	0.29693446	0.12096774	0.35419782	0.47876094	0.80357744
combinedAll	SDKZ0057	PT-healthy	chr1_228622209_228622238	17	6	0.46800000	0.58823529	0.64705882	0.26760706	0.19600000	0.23920807	0.65588349	0.32842283
combinedAll	SDKZ0057	PT-altered	chr1_228622209_228622238	14	6	0.32870370	0.35714286	0.42857143	0.22648280	0.12962963	0.21964210	0.46793819	0.64580874
combinedAll	SDKZ0057	PT-healthy	chr1_228626581_228626808	24	23	0.19526627	0.43478261	0.47826087	0.06629992	0.28994083	0.10161081	0.44226003	0.39195093
combinedAll	SDKZ0057	PT-altered	chr1_228626581_228626808	32	23	0.41964286	0.41935484	0.54838710	0.22638907	0.12723214	0.26661939	0.58630762	0.54611440
combinedAll	SDKZ0057	PT-healthy	chr1_228635114_228635392	44	30	0.14368932	0.34090909	0.36363636	0.04502650	0.24077670	0.07941020	0.35324410	0.51606914
combinedAll	SDKZ0057	PT-altered	chr1_228635114_228635392	36	30	0.20614035	0.19444444	0.27777778	0.11585844	0.10526316	0.11293067	0.38673983	0.66330339
combinedAll	SDKZ0057	PT-healthy	chr1_228635402_228635607	56	20	0.11523688	0.41071429	0.44642857	0.03434974	0.35211268	0.06129367	0.33138638	0.55013114
combinedAll	SDKZ0057	PT-altered	chr1_228635402_228635607	60	20	0.16747573	0.35593220	0.37288136	0.06538329	0.28276699	0.07741374	0.41774500	0.65787556
combinedAll	SDKZ0057	PT-healthy	chr1_228635670_228635757	22	5	0.05673759	0.36363636	0.36363636	0.00204940	0.32624113	0.02259876	0.24942248	0.11111111
combinedAll	SDKZ0057	PT-altered	chr1_228635670_228635757	24	5	0.03448276	0.34782609	0.34782609	0.00075023	0.41379310	0.00192739	0.23063096	-0.01515152
combinedAll	SDKZ0057	PT-healthy	chr1_229894256_229894344	17	5	0.19444444	0.54545455	0.54545455	0.00954185	0.36111111	0.03505051	0.37002092	0.05333333
combinedAll	SDKZ0057	PT-altered	chr1_229894256_229894344	25	5	0.18478261	0.75000000	0.75000000	0.01234869	0.36956522	0.07532266	0.74451661	0.02181437
combinedAll	SDKZ0057	PT-healthy	chr1_234723166_234723260	17	11	0.73643411	0.58333333	1.00000000	0.50008964	0.26356589	0.59834420	0.61090386	0.34551455
combinedAll	SDKZ0057	PT-altered	chr1_234723166_234723260	17	11	0.56250000	0.73333333	0.86666667	0.16489463	0.24218750	0.40980410	0.72050087	0.43244224
combinedAll	SDKZ0057	PT-healthy	chr1_235090866_235091036	23	7	0.25714286	0.31578947	0.42105263	0.10234764	0.11428571	0.19106725	0.41093579	1.00000000
combinedAll	SDKZ0057	PT-altered	chr1_235090866_235091036	18	7	0.40000000	0.56250000	0.75000000	0.10352474	0.40000000	0.24552390	0.74181981	0.47296296
combinedAll	SDKZ0057	PT-healthy	chr1_240493062_240493148	13	7	0.21698113	0.38461538	0.38461538	0.04080591	0.19811321	0.09947433	0.50874516	0.61962963
combinedAll	SDKZ0057	PT-altered	chr1_240493062_240493148	15	7	0.23188406	0.23076923	0.46153846	0.06323647	0.16666667	0.24135351	0.37541919	1.00000000
combinedAll	SDKZ0057	PT-healthy	chr1_243101496_243101826	26	29	0.07042254	0.26086957	0.26086957	0.00419671	0.11737089	0.02039855	0.19366299	0.81481481
combinedAll	SDKZ0057	PT-altered	chr1_243101496_243101826	36	29	0.08169014	0.41176471	0.41176471	0.00247596	0.43661972	0.02163029	0.31075063	0.16949515
combinedAll	SDKZ0057	PT-healthy	chr1_244077502_244077620	14	10	0.89090909	0.15384615	0.92307692	0.86177551	0.02727273	0.85075024	0.23266491	1.00000000
